"LicenceNumber","ApplicationStatusEn","LicenceStatus","LicenceTypeEn","Latitude","Longitude","PremisesName","StreetAddress","City","Province","PostalCode","AddressID"
"CRSA1312439","Authorized to Open","Active","Cannabis Retail Store Authorization","43.188796138013","-79.771235780684","AFFX CANNABIS","263 UPPER CENTENNIAL PKY UNIT 3","HAMILTON","ON","L8J2V7","136180814"
"CRSA1312475","Authorized to Open","Active","Cannabis Retail Store Authorization","42.3139059926914","-83.0013661193668","One Plant","1320 WALKER RD UNIT 4","WINDSOR","ON","N8Y4T9","123593161"
"CRSA1312543","Authorized to Open","Active","Cannabis Retail Store Authorization","44.2780926005347","-78.3633934698829","Runway Pot","1524 LANSDOWNE ST W UNIT 1A","PETERBOROUGH","ON","K9J2A2","123613908"
"CRSA1313108","Authorized to Open","Active","Cannabis Retail Store Authorization","42.0947462143818","-82.4633521225598","The Higher Cannabis Company","12 TALBOT RD W","WHEATLEY","ON","N0P2P0","123812448"
"CRSA1314626","Authorized to Open","Active","Cannabis Retail Store Authorization","42.0371350050145","-82.6005190343598","Discounted Cannabis","282 ERIE ST S UNIT A","LEAMINGTON","ON","N8H3C5","125012766"
"CRSA1315065","Authorized to Open","Active","Cannabis Retail Store Authorization","43.3130700063487","-81.7583100133381","Uptown Herb","19 MAIN ST W","GRAND BEND","ON","N0M1T0","76319757"
"CRSA1315961","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5797721071075","-79.6149810960586","Cannabis Place","2555 HURONTARIO ST","MISSISSAUGA","ON","L5A2G4","124731208"
"CRSA1316523","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5125924942608","-79.6491923367834","Flowertown Cannabis","2425 TRUSCOTT DR SUITE 6","MISSISSAUGA","ON","L5J2B4","124903908"
"CRSA1316979","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5200504183397","-79.6861241756408","The Woods Cannabis","3145 DUNDAS ST W UNIT 11A","MISSISSAUGA","ON","L5L5V8","125299106"
"CRSA1317217","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5914351901","-79.5763464735711","Purple Tree Cannabis","1077 NORTH SERVICE RD UNIT 12","MISSISSAUGA","ON","L4Y1A6","125122443"
"CRSA1318475","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7051829806088","-79.3976897277858","The Hunny Pot Cannabis Co","2173 YONGE ST","TORONTO","ON","M4S2A9","125532947"
"CRSA1318602","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6365215310997","-79.59665540587","Canna Cabana","1891 RATHBURN RD E UNIT 7B","MISSISSAUGA","ON","L4W3Z3","125577552"
"CRSA1319563","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5875687858032","-79.6258438749359","CROWN LEAF","3355 HURONTARIO ST SUITE 6A","MISSISSAUGA","ON","L5A4E7","125898882"
"CRSA1319592","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5369936812376","-79.7248410245985","MOONWLKR CANNABIS","3515 ODYSSEY DR SUITE 57","MISSISSAUGA","ON","L5M2S4","125905523"
"CRSA1319921","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6166002199131","-79.6174720300443","Canna Cabana","925 RATHBURN RD E UNIT B4A","MISSISSAUGA","ON","L4W4C3","126021670"
"CRSA1320011","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5187534864614","-79.6392736954797","Buzzed Buds","1375 SOUTHDOWN RD UNIT 6","MISSISSAUGA","ON","L5J2Z1","126442155"
"CRSA1320136","Authorized to Open","Active","Cannabis Retail Store Authorization","42.2601577091311","-82.9673417950828","The We Store","4118 WALKER RD","WINDSOR","ON","N8W3T5","126094359"
"CRSA1320551","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7042694505161","-79.6076008169543","416CANNABIS","419 ATTWELL DR","ETOBICOKE","ON","M9W5C4","24211550"
"CRSA1321520","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9054057782393","-78.9309987540342","PARADISE CANNABIS","427 GARRISON RD UNIT 101","FORT ERIE","ON","L2A1N2","66813167"
"CRSA1321523","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1143500018466","-79.1124999984691","PARADISE CANNABIS","4025 DORCHESTER RD UNIT A3","NIAGARA FALLS","ON","L2E6N1","76579228"
"CRSA1321707","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7436561251946","-79.2170275644006","HOLLAND DAZE","3226 EGLINTON AVE E","SCARBOROUGH","ON","M1J2H6","24189316"
"CRSA1322130","Authorized to Open","Active","Cannabis Retail Store Authorization","45.2993570200127","-75.8865773724683","Canna Cabana","457 HAZELDEAN RD UNIT 5","KANATA","ON","K2L1V1","126754818"
"CRSA1322282","Authorized to Open","Active","Cannabis Retail Store Authorization","42.992352","-79.2526990803566","Paradise Cannabis","37 NIAGARA ST","WELLAND","ON","L3C1H8","66096658"
"CRSA1324444","Authorized to Open","Active","Cannabis Retail Store Authorization","45.5894112193908","-74.5890437600152","One Plant","454 COUNTY RD 17 SUITE 140","HAWKESBURY","ON","K6A2R2","127563302"
"CRSA1325419","Authorized to Open","Active","Cannabis Retail Store Authorization","42.8993300036059","-79.253040039564","PARADISE CANNABIS","230 MAIN ST W UNIT C","PORT COLBORNE","ON","L3K3V5","70025940"
"CRSA1327344","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6086528765078","-79.5836188642232","True North Cannabis Co.","1370 DUNDAS ST E SUITE 7","MISSISSAUGA","ON","L4Y4G4","128644382"
"CRSA1327381","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5222199901576","-80.2140200418485","True North Cannabis Co. ","951 GORDON ST UNIT 8B","GUELPH","ON","N1G4S1","71172475"
"CRSA1328063","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5282912121752","-79.6738006824971","WE'D Cannabis","2400 DUNDAS ST W UNIT 14","MISSISSAUGA","ON","L5K2R8","129747998"
"CRSA1328103","Authorized to Open","Active","Cannabis Retail Store Authorization","43.8971647266144","-78.8634902241329","Kapn Chronic","12 SIMCOE ST S","OSHAWA","ON","L1H4G2","65710347"
"CRSA1328510","Authorized to Open","Active","Cannabis Retail Store Authorization","43.5700322937081","-79.6025353109476","Canna Cabana","2090 HURONTARIO ST UNIT 4","MISSISSAUGA","ON","L5B1M8","129054202"
"CRSA1328930","Authorized to Open","Active","Cannabis Retail Store Authorization","45.2848071163915","-75.7561654391494","Purple Meadow Cannabis","900 GREENBANK RD UNIT J","NEPEAN","ON","K2J1S8","129637266"
"CRSA1329121","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7077900039534","-79.3434400387776","Cannabis Camel","62-66 OVERLEA BLVD UNIT 11","TORONTO","ON","M4H 1C4","75835028"
"CRSA1329167","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4764503983205","-80.5299976749951","Kroniclez","62 BALSAM ST UNIT B104","WATERLOO","ON","N2L3H2","99244502"
"CRSA1329237","Authorized to Open","Active","Cannabis Retail Store Authorization","42.9626616104332","-80.0517286267372","The Underground","11 MAIN STREET NORTH UNIT 9","HAGERSVILLE","ON","N0A 1H0","129323143"
"CRSA1329358","Authorized to Open","Active","Cannabis Retail Store Authorization","44.1485450063593","-79.8792267962728","Buds4Less","23 YOUNG ST","ALLISTON","ON","L9R1B5","129370799"
"CRSA1329400","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1326696151554","-80.2596522962021","6420 CANNABIS","64 ERIE AVE","BRANTFORD","ON","N3S2E8","127250425"
"CRSA1330242","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3513069568535","-75.6705004110494","Highties Cannabis Store","3320 MCCARTHY RD UNIT 2006","OTTAWA","ON","K1V0X3","44282891"
"CRSA1330475","Authorized to Open","Active","Cannabis Retail Store Authorization","48.4452070195438","-89.2468700321609","SESSIONS CANNABIS - THUNDER BAY","820 RED RIVER RD UNIT C","THUNDER BAY","ON","P7B1K2","129747705"
"CRSA1331166","Authorized to Open","Active","Cannabis Retail Store Authorization","43.2155156741377","-79.6335812683741","One Plant","1370 S SERVICE RD, BUILDING A UNIT 3 WINONA CROSSING SHOPPING CENTRE","STONEY CREEK","ON","L8E5C5","49155504"
"CRSA1331167","Authorized to Open","Active","Cannabis Retail Store Authorization","45.533827026372","-75.3054052522938","ONE PLANT","3000 RICHELIEU ST UNIT 3","ROCKLAND","ON","K4K0B5","44085427"
"CRSA1331184","Authorized to Open","Active","Cannabis Retail Store Authorization","43.662653874449","-79.592929146994","Potherb Cannabis","2800 SKYMARK AVE UNIT 12","MISSISSAUGA","ON","L4W5A6","130033865"
"CRSA1332086","Authorized to Open","Active","Cannabis Retail Store Authorization","43.61387878359","-79.611331699235","The Hunny Pot Cannabis Co.","980 BURNHAMTHORPE RD E","MISSISSAUGA","ON","L4Y2X6","130375457"
"CRSA1332168","Authorized to Open","Active","Cannabis Retail Store Authorization","43.607064212489","-79.69028126434","Canna Cabana","5700 MAVIS RD UNIT 5","MISSISSAUGA","ON","L5V2N6","130407538"
"CRSA1332440","Authorized to Open","Active","Cannabis Retail Store Authorization","45.058561319047","-74.686824527889","Moonlight Cannabis","6227 BOUNDARY RD UNIT 1","CORNWALL","ON","K6H5R5","170670034"
"CRSA1332768","Authorized to Open","Active","Cannabis Retail Store Authorization","42.978809891724","-81.203214703688","HOLY CANNABIS","785 HAMILTON RD","LONDON","ON","N5Z1V1","130721317"
"CRSA1332829","Authorized to Open","Active","Cannabis Retail Store Authorization","46.5126206252815","-84.2948905306425","Cannabis Jacks","149 TRUNK RD","SAULT STE. MARIE","ON","P6A3S5","24128322"
"CRSA1333445","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7549112273355","-79.4416039776674","Havok Smoke Cannabis & Accessories","650 SHEPPARD AVE W","NORTH YORK","ON","M3H2S5","64491500"
"CRSA1333598","Authorized to Open","Active","Cannabis Retail Store Authorization","43.554270405765","-79.5839733851058","Cannabis Hut ","6 HELENE ST N","MISSISSAUGA","ON","L5G3B2","64616588"
"CRSA1334271","Authorized to Open","Active","Cannabis Retail Store Authorization","42.328822301854","-82.965868424143","Discounted Cannabis","5929 WYANDOTTE ST E","WINDSOR","ON","N8S1M9","132558031"
"CRSA1334272","Authorized to Open","Active","Cannabis Retail Store Authorization","42.31178088687","-82.872359912317","Discounted Cannabis","13139 TECUMSEH RD E","TECUMSEH","ON","N8N3T4","131333995"
"CRSA1334338","Authorized to Open","Active","Cannabis Retail Store Authorization","43.096520017412","-82.003097963521","Rose Gold Cannabis","50 KING ST W SUITE 1","FOREST","ON","N0N1J0","131370887"
"CRSA1334633","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4705399831154","-80.5136600046017","Tokyo Smoke Cannabis","94 BRIDGEPORT RD E SUITE 135","WATERLOO","ON","N2J2J9","77555790"
"CRSA1334756","Authorized to Open","Active","Cannabis Retail Store Authorization","45.018392011997","-74.714397971851","The Oz Store","135 MONTREAL RD","CORNWALL","ON","K6H1B2","131531018"
"CRSA1335059","Authorized to Open","Active","Cannabis Retail Store Authorization","49.723196509165","-86.948658966901","High Society Cannabis Co.","403 MAIN ST","GERALDTON","ON","P0T 1M0","131669752"
"CRSA1335373","Authorized to Open","Active","Cannabis Retail Store Authorization","43.592235703763","-79.666538936862","The Woods Cannabis","660 EGLINTON AVE W UNIT 7","MISSISSAUGA","ON","L5R3V2","131770568"
"CRSA1337334","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4675607202091","-75.5325619906805","GreenBank Cannabis Ltd.","2208 ST. JOSEPH BLVD UNIT 111","ORLEANS","ON","K1C1E8","98420"
"CRSA1338064","Authorized to Open","Active","Cannabis Retail Store Authorization","43.787968188426","-79.381213839809","Fogtown Flower","640 FINCH AVE E","NORTH YORK","ON","M2K2E6","132896788"
"CRSA1338464","Authorized to Open","Active","Cannabis Retail Store Authorization","44.788191087911","-75.382374467041","Shinybud Cannabis Co. Cardinal","623 COUNTY ROAD 2 UNIT F","CARDINAL","ON","K0E1E0","133039889"
"CRSA1338555","Authorized to Open","Active","Cannabis Retail Store Authorization","42.85363911784","-80.493367165557","Highlife Delhi","289 JAMES ST UNIT 2","DELHI","ON","N4B2B3","136846950"
"CRSA1339833","Authorized to Open","Active","Cannabis Retail Store Authorization","43.366812003482","-79.734140159438","Buds House","5291 LAKESHORE RD UNIT 3","BURLINGTON","ON","L7L1C7","133791717"
"CRSA1341093","Authorized to Open","Active","Cannabis Retail Store Authorization","43.577617413168","-79.614178864106","The Hunny Pot Cannabis Co.","2500 HURONTARIO ST UNIT 14","MISSISSAUGA","ON","L5B1N4","134039517"
"CRSA1341127","Authorized to Open","Active","Cannabis Retail Store Authorization","43.537240109191","-79.687942461897","The Hunny Pot Cannabis Co.","3476 GLEN ERIN DR UNIT 7","MISSISSAUGA","ON","L5L3R4","134051586"
"CRSA1341881","Authorized to Open","Active","Cannabis Retail Store Authorization","44.592484293781","-75.688866216544","PARADISE CANNABIS","68 WILLIAM ST UNIT 101","BROCKVILLE","ON","K6V4V5","134339240"
"CRSA1342201","Authorized to Open","Active","Cannabis Retail Store Authorization","45.3000929533538","-74.6275814871116","ALEXANDRIA'S JOINT","431 MAIN ST S UNIT F","ALEXANDRIA","ON","K0C1A0","71349635"
"CRSA1342202","Authorized to Open","Active","Cannabis Retail Store Authorization","45.4659192847253","-75.5420079989321","ORLEANS'S JOINT","5959 JEANNE D'ARC BLVD S","ORLEANS","ON","K1C2N1","224786"
"CRSA1342290","Authorized to Open","Active","Cannabis Retail Store Authorization","44.44815399798","-81.38017503609","Moonfire Cannabis","1110 GODERICH ST UNIT C2","PORT ELGIN","ON","N0H2C3","139971157"
"CRSA1342650","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7706979","-79.5414642","Northern Fire Cannabis","4801 STEELES AVE W SUITE 7","NORTH YORK","ON","M9L2W1","33528240"
"CRSA1343335","Authorized to Open","Active","Cannabis Retail Store Authorization","45.247454166999","-78.893386379705","Groovy's Dorset","1059 MAIN STREET UNIT 1","DORSET","ON","P0A1E0","134951911"
"CRSA1343636","Authorized to Open","Active","Cannabis Retail Store Authorization","44.314341691469","-79.200403783098","FOREST PLANT","254 PEFFERLAW RD","PEFFERLAW","ON","L0E1N0","135075144"
"CRSA1344076","Authorized to Open","Active","Cannabis Retail Store Authorization","42.603951693794","-81.606671326611","Weed B Blaz'n","225 GRAHAM ST","WEST LORNE","ON","N0L2P0","135256583"
"CRSA1344558","Authorized to Open","Active","Cannabis Retail Store Authorization","44.189872985794","-79.70285696895","HIGH DEMAND CANNABIS","12 QUEEN ST UNIT 2","COOKSTOWN","ON","L0L1L0","147906000"
"CRSA1344672","Authorized to Open","Active","Cannabis Retail Store Authorization","43.839618984535","-79.035849002672","The Peace Pipe","465 BAYLY ST W UNIT 1","AJAX","ON","L1S6M7","135569155"
"CRSA1345024","Authorized to Open","Active","Cannabis Retail Store Authorization","42.2283702528978","-82.9640793371026","COST CANNABIS","5580 WALKER RD UNIT 2 RR 1","OLDCASTLE","ON","N0R1L0","75486734"
"CRSA1345159","Authorized to Open","Active","Cannabis Retail Store Authorization","42.3930166466618","-82.1727576436607","PLUTO PLANTS","598 QUEEN ST","CHATHAM","ON","N7M2J8","64520146"
"CRSA1345160","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6266600124662","-79.4771100205728","PLUTO PLANTS","62 MARINE PARADE DR UNIT 4","ETOBICOKE","ON","M8V0B7","79281909"
"CRSA1345501","Authorized to Open","Active","Cannabis Retail Store Authorization","43.62583728676","-79.6045235822","Canna Cabana","4141 DIXIE RD UNIT PH2-2","MISSISSAUGA","ON","L4W1V5","135969222"
"CRSA1346104","Authorized to Open","Active","Cannabis Retail Store Authorization","44.0004700114953","-79.4655600094542","HAVOK SMOKE CANNABIS & ACCESSORIES","38 WELLINGTON ST E SUITE 1","AURORA","ON","L4G1H5","78100855"
"CRSA1346411","Authorized to Open","Active","Cannabis Retail Store Authorization","43.694780132408","-79.4545249550464","Eagle I Cannabis","1982 EGLINTON AVE W","YORK","ON","M6E2J9","44375607"
"CRSA1346910","Authorized to Open","Active","Cannabis Retail Store Authorization","43.7580799142635","-79.2359407894481","GREENLINE CANNABIS","3300 LAWRENCE AVE E SUITE 4","SCARBOROUGH","ON","M1H1A6","103083884"
"CRSA1347395","Authorized to Open","Active","Cannabis Retail Store Authorization","43.4672314263085","-80.5229645109929","The Cannabist Shop - King N","71 KING ST N UNIT A","WATERLOO","ON","N2J2X2","65927880"
"CRSA1347970","Authorized to Open","Active","Cannabis Retail Store Authorization","42.603944485357","-81.607560981814","West Lorne Leaf","234 GRAHAM ROAD","WEST LORNE","ON","N0L 2P0","136738949"
"CRSA1347978","Authorized to Open","Active","Cannabis Retail Store Authorization","43.6057851090371","-79.654072557938","Hibuzz Cannabis","30 EGLINTON AVE W UNIT 17","MISSISSAUGA","ON","L5R3E7","269544"
"CRSA1348093","Authorized to Open","Active","Cannabis Retail Store Authorization","43.227478579258","-79.882917096784","NEKU CANNABIS","858 UPPER JAMES ST UNIT 1","HAMILTON","ON","L9C3A4","136786360"
"CRSA1348520","Authorized to Open","Active","Cannabis Retail Store Authorization","45.62621389312","-76.877127223125","A High Class Joint","10 PEMBROKE STREET","COBDEN","ON","K0J1K0","136927665"
"CRSA1349934","Authorized to Open","Active","Cannabis Retail Store Authorization","43.583854010135","-79.777801073984","Pop's Cannabis Co.","3221 DERRY RD W UNIT 10","MISSISSAUGA","ON","L5N7L7","137487737"
"CRSA1350194","Authorized to Open","Active","Cannabis Retail Store Authorization","43.1584214201","-79.243763535863","Garden City Cannabis Co.","229 ST. PAUL ST","ST CATHARINES","ON","L2R3M6","137592665"
"CRSA1350601","Authorized to Open","Active","Cannabis Retail Store Authorization","43.539326783986","-79.662464912824","WOW WORLD OF WEED INC ","1900 DUNDAS ST W UNIT B29A","MISSISSAUGA","ON","L5K1P9","137812414"
